ticker,category,selected,rest
Cines Verdi,Movies,0.0017823511840108813,0.0013038549411746958
Zippy,Children,0.004091845858850152,0.0014859719948570028
Petromiralles,Fuel,0.00478909577549498,0.00919545830347904
Bioparc,Attractions,0.003467729641402259,0.002425740720913198
Kiabi,Apparel,0.1021900927369977,0.09996240639481643
Wanna,Events,0.09190964583289762,0.13315648674931851
Ayuda en accion,Non-Profit,0.013283742798664431,0.014333648963825735
Hiper Usera,Grocery,0.007351467980797778,0.008610109028965803
American Express,Financial Services,0.05255271201723466,0.06288568086784119
Neumaticos Soledad,Automotive,0.011289488521495125,0.013049147382291211
La Musa Latina,Restaurant,0.0011795010941889328,0.0006176110788170476
Rodi Motor,Automotive,0.013991688523106385,0.017122684651873717
SEUR,Logistics,0.0020622722651397122,0.0027290449290325925
Spotify,Music,0.22631313510769416,0.21460563799144677
GES Seguros,Insurance,0.02334559157257092,0.02167513755591798
Emasa,Utilities,0.005787064420544877,0.007426780118366897
Seguros Lagun Aro,Insurance,0.06276838264052705,0.0641184263368854
Amazon Digital,E-commerce,0.004691710950348052,0.0054054516836734845
Vente Privee,E-commerce,0.03903400735592724,0.02072195563241758
Paf,Gambling,0.0037331544228140683,0.009579632193964495
Bidegi,Transportation,0.052914129394539856,0.04716341508611825
RCI Banque and Services,Financial Services,0.3840803660945002,0.44332978166822357
Clarel,Beauty,0.02240312101685454,0.019611373799725263
Odeon,Entertainment,0.006599324512929825,0.00608125798016659
Ticketsport.es,Sports,0.0009163224307038838,0.0006965008066850322
Ikea,Home Goods,1.343453973094289,0.8674775913941771
Granier,Apparel,0.006617927553266687,0.0059806107345885375
Terra Natura,Attractions,0.002029297702473808,0.001619498535685272
Facsa,Utilities,0.015141923564250363,0.019165522972124743
Llamaya,Telecom,0.0009438548399587119,0.0013986262073752802
Double Agent,Apparel,0.0018878902514183299,0.0005552094406055643
App Informatica,Electronics,0.004626523852864338,0.009297312918506571
Seat,Automotive,0.008831971587246518,0.008072464873298804
UAB,Education,0.007579513232684637,0.012046352183375521
Jysk,Home Goods,0.012927176864574183,0.0099472160613314
Fismuler,Healthcare,0.004669566054164334,0.0025871407474216406
Pomodoro,Restaurant,0.008316185031741289,0.00893778066380546
RKS Footwear,Apparel,0.008873392096524843,0.0031571775753633223
Dunkin' Donuts,Restaurant,0.0004307538512288524,0.00040516365888601253
Aurgi,Retail Stores,0.024722891172239993,0.028873107459660836
La Pausa,Restaurant,0.0012747946530202185,0.001031666347563126
Punt Roma,Restaurant,0.012710415813217402,0.010423244446955951
Carrefour,Grocery,3.0255041931264963,3.016371417740847
Viajes El Corte Ingles,Travel,0.04551700955307124,0.03480831648877853
Deportes Halcon,Sports,0.0026445187270561416,0.0028085133445985623
Chubb european,Insurance,0.007117605765985401,0.009887471482811662
Bricomart,Home Goods,0.10446546600997716,0.12889241089235418
Renfe,Transportation,0.8503702479381444,0.72189763532884
Aromas,Restaurant,0.0069943386323166575,0.004406090655065084
Geox,Apparel,0.017948821755574607,0.012522416981846649
Just Eat,Fast Food,0.3089232835260786,0.38579984976689097
KFC,Fast Food,0.04536540481111113,0.057514814552094375
El Mordisco,Restaurant,0.001185866059241155,0.0007021864080151752
Aplazame,Financial Services,0.03403769496983403,0.050668548104702484
Pikolin,Home Goods,0.00583169381502437,0.006809112218657724
Perrachica,Restaurant,0.005364496480967223,0.0027255061572300544
